date,AONIA,CALL_RATE,CHINA_FR001,CORRA,EONIA,ESTER,FFER,NOWA,SARON,SONIA
2005-02-09,,0.002,,2.4964,2.07,,2.5,,,4.7729
2005-02-10,,0.002,,2.509,2.07,,2.51,,,5.1115
2005-02-11,,,,2.4987,2.07,,2.5,,,4.6461
2005-02-12,,,,,,,2.5,,,
2005-02-13,,,,,,,2.5,,,
2005-02-14,,0.002,,2.4985,2.07,,2.51,,,4.9115
2005-02-15,,0.001,,2.4996,2.07,,2.53,,,4.6645
2005-02-16,,0.001,1.94,2.4992,2.06,,2.48,,,4.6287
2005-02-17,,0.001,1.93,2.4931,2.06,,2.5,,,4.6307
2005-02-18,,0.001,1.915,2.5002,2.06,,2.51,,,4.8521
2005-02-19,,,,,,,2.51,,,
2005-02-20,,,,,,,2.51,,,
2005-02-21,,0.001,1.9,2.5002,2.06,,2.51,,,4.6424
2005-02-22,,0.001,1.89,2.4962,2.06,,2.57,,,4.8495
2005-02-23,,0.001,1.858,2.4914,2.06,,2.53,,,4.9216
2005-02-24,,0.001,1.858,2.5016,2.06,,2.55,,,4.905
2005-02-25,,0.001,1.848,2.5037,2.06,,2.54,,,4.9762
2005-02-26,,,,,,,2.54,,,
2005-02-27,,,,,,,2.54,,,
2005-02-28,,0.001,1.86,2.5065,2.07,,2.52,,,5.2804
2005-03-01,,0.001,1.846,2.4998,2.06,,2.39,,,5.2253
2005-03-02,,0.001,1.841,2.4969,2.06,,2.48,,,4.6366
2005-03-03,,0.001,1.835,2.5034,2.05,,2.51,,,5.2559
2005-03-04,,0.001,1.835,2.4886,2.02,,2.5,,,4.6242
2005-03-05,,,,,,,2.5,,,
2005-03-06,,,,,,,2.5,,,
2005-03-07,,0.001,1.8225,2.4787,1.98,,2.51,,,4.6114
2005-03-08,,0.001,1.83,2.4736,2.01,,2.49,,,4.643
2005-03-09,,0.001,1.812,2.4776,2.06,,2.5,,,4.7003
2005-03-10,,0.001,1.8168,2.4901,2.06,,2.52,,,4.8442
2005-03-11,,0.001,1.824,2.4724,2.06,,2.51,,,4.62
2005-03-12,,,,,,,2.51,,,
2005-03-13,,,,,,,2.51,,,
2005-03-14,,0.001,1.82,2.4655,2.06,,2.59,,,4.6227
2005-03-15,,0.001,1.818,2.4667,2.06,,2.61,,,4.6234
2005-03-16,,0.001,1.8145,2.4567,2.06,,2.57,,,4.6829
2005-03-17,,0.001,1.81,2.4518,2.06,,2.68,,,4.6416
2005-03-18,,0.001,1.617,2.455,2.06,,2.7,,,4.6443
2005-03-19,,,,,,,2.7,,,
2005-03-20,,,,,,,2.7,,,
2005-03-21,,,1.61,2.4579,2.06,,2.71,,,4.886
2005-03-22,,0.001,1.513,2.4584,2.07,,2.72,,,4.935
2005-03-23,,0.001,1.428,2.4483,2.07,,2.73,,,4.9693
2005-03-24,,0.001,1.433,2.455,2.07,,2.75,,,4.639
2005-03-25,,0.001,1.425,,,,2.8,,,
2005-03-26,,,,,,,2.8,,,
2005-03-27,,,,,,,2.8,,,
2005-03-28,,0.001,1.417,2.4557,,,2.79,,,
2005-03-29,,0.002,1.409,2.4526,2.07,,2.72,,,4.6576
2005-03-30,,0.002,1.315,2.4606,2.07,,2.74,,,4.669
2005-03-31,,0.022,1.24,2.496,2.12,,2.96,,,4.8668
2005-04-01,,0.002,1.197,2.5005,2.07,,2.83,,,4.8661
2005-04-02,,,,,,,2.83,,,
2005-04-03,,,,,,,2.83,,,
2005-04-04,,0.002,1.237,2.4723,2.07,,2.78,,,4.9315
2005-04-05,,0.002,1.195,2.4678,2.07,,2.72,,,4.9547
2005-04-06,,0.002,1.197,2.4859,2.07,,2.73,,,4.9679
2005-04-07,,0.001,1.1966,2.4867,2.07,,2.76,,,4.866
2005-04-08,,0.001,1.194,2.495,2.06,,2.75,,,4.7354
2005-04-09,,,,,,,2.75,,,
2005-04-10,,,,,,,2.75,,,
2005-04-11,,0.001,1.188,2.4916,2.09,,2.78,,,4.6615
2005-04-12,,0.001,1.188,2.486,2.18,,2.77,,,4.8551
2005-04-13,,0.001,1.1783,2.4808,2.07,,2.76,,,4.8769
2005-04-14,,0.001,1.175,2.4809,2.07,,2.79,,,4.9204
2005-04-15,,0.002,1.167,2.484,2.07,,2.82,,,4.857
2005-04-16,,,,,,,2.82,,,
2005-04-17,,,,,,,2.82,,,
2005-04-18,,0.001,1.159,2.4802,2.07,,2.75,,,4.6359
2005-04-19,,0.002,1.153,2.4809,2.07,,2.74,,,4.6638
2005-04-20,,0.002,1.1469,2.4885,2.06,,2.74,,,4.8432
2005-04-21,,0.001,1.145,2.4978,2.06,,2.75,,,4.6557
2005-04-22,,0.001,1.15,2.4952,2.06,,2.74,,,4.6379
2005-04-23,,,,,,,2.74,,,
2005-04-24,,,,,,,2.74,,,
2005-04-25,,0.002,1.137,2.4958,2.07,,2.82,,,4.8752
2005-04-26,,0.001,1.138,2.4983,2.07,,2.78,,,4.6297
2005-04-27,,0.001,1.144,2.4808,2.07,,2.63,,,4.8714
2005-04-28,,0.001,1.135,2.4886,2.08,,2.89,,,4.8874
2005-04-29,,,1.134,2.4954,2.09,,2.97,,,4.8697
2005-04-30,,,1.17,,,,2.97,,,
2005-05-01,,,,,,,2.97,,,
2005-05-02,,0.001,,2.4874,2.07,,2.98,,,
2005-05-03,,,,2.4845,2.07,,2.95,,,4.8513
2005-05-04,,,,2.4753,2.08,,2.99,,,4.8242
2005-05-05,,,,2.489,2.09,,2.99,,,4.7733
2005-05-06,,0.001,,2.4884,2.06,,2.98,,,4.6334
2005-05-07,,,,,,,2.98,,,
2005-05-08,,,1.126,,,,2.98,,,
2005-05-09,,0.001,1.124,2.4919,2.05,,2.99,,,4.7664
2005-05-10,,0.001,1.1154,2.487,1.99,,2.99,,,4.623
2005-05-11,,0.002,1.109,2.4769,2.07,,2.99,,,4.5977
2005-05-12,,0.001,1.1017,2.4817,2.07,,3.01,,,4.7073
2005-05-13,,0.001,1.11,2.4931,2.07,,3.01,,,4.6019
2005-05-14,,,,,,,3.01,,,
2005-05-15,,,,,,,3.01,,,
2005-05-16,,0.001,1.1,2.4896,2.07,,3.06,,,4.6025
2005-05-17,,0.001,1.096,2.4882,2.07,,2.99,,,4.5933
2005-05-18,,0.001,1.094,2.4812,2.07,,3.0,,,4.7247
2005-05-19,,0.0,1.0922,2.4819,2.07,,3.02,,,4.6041
2005-05-20,,0.001,1.095,2.4896,2.07,,3.01,,,4.598
2005-05-21,,,,,,,3.01,,,
2005-05-22,,,,,,,3.01,,,
2005-05-23,,0.001,1.095,,2.07,,3.01,,,4.7104
2005-05-24,,0.001,1.0932,2.48,2.08,,2.99,,,4.894
2005-05-25,,0.001,1.096,2.4837,2.08,,3.01,,,4.9142
2005-05-26,,0.001,1.0933,2.472,2.08,,3.01,,,4.7609
2005-05-27,,0.002,1.092,2.4913,2.08,,3.01,,,4.6204
2005-05-28,,,,,,,3.01,,,
2005-05-29,,,,,,,3.01,,,
2005-05-30,,0.002,1.097,2.4957,2.08,,3.01,,,
2005-05-31,,0.002,1.093,2.5767,2.1,,3.09,,,4.756
2005-06-01,,0.001,1.0894,2.4975,2.08,,3.02,,,4.8616
2005-06-02,,0.001,1.088,2.5067,2.07,,3.0,,,4.8179
2005-06-03,,0.001,1.0852,2.5057,2.04,,2.99,,,4.6011
2005-06-04,,,,,,,2.99,,,
2005-06-05,,,,,,,2.99,,,
2005-06-06,,0.001,1.085,2.4838,1.98,,3.0,,,4.5955
2005-06-07,,0.001,1.085,2.4788,1.78,,2.96,,,4.585
2005-06-08,,0.001,1.0822,2.4924,2.08,,2.96,,,4.7672
2005-06-09,,0.001,1.083,2.4966,2.08,,3.01,,,4.8495
2005-06-10,,0.001,1.082,2.4983,2.08,,3.01,,,4.6726
2005-06-11,,,,,,,3.01,,,
2005-06-12,,,,,,,3.01,,,
2005-06-13,,0.001,1.0793,2.4935,2.08,,3.04,,,4.8664
2005-06-14,,0.001,1.0775,2.4871,2.08,,3.01,,,4.734
2005-06-15,,0.001,1.0766,2.5019,2.07,,3.05,,,4.6706
2005-06-16,,0.001,1.074,2.4837,2.07,,3.0,,,4.7195
2005-06-17,,0.001,1.072,2.4861,2.07,,2.99,,,4.7732
2005-06-18,,,,,,,2.99,,,
2005-06-19,,,,,,,2.99,,,
2005-06-20,,0.001,1.07,2.4863,2.07,,3.01,,,4.9131
2005-06-21,,0.001,1.07,2.4855,2.07,,2.96,,,4.914
2005-06-22,,0.001,1.068,2.4791,2.07,,2.93,,,4.9355
2005-06-23,,0.001,1.068,2.4976,2.07,,3.05,,,4.9748
2005-06-24,,0.001,1.065,2.4969,2.08,,3.07,,,4.8734
2005-06-25,,,,,,,3.07,,,
2005-06-26,,,,,,,3.07,,,
2005-06-27,,0.001,1.067,2.4967,2.09,,3.17,,,4.8933
2005-06-28,,0.003,1.079,2.5002,2.09,,3.17,,,4.7212
2005-06-29,,0.0,1.0825,2.4929,2.1,,3.2,,,4.8692
2005-06-30,,0.001,1.0875,2.5112,2.17,,3.35,,,4.8483
2005-07-01,,0.002,1.096,,2.08,,3.36,,,4.6561
2005-07-02,,,,,,,3.36,,,
2005-07-03,,,,,,,3.36,,,
2005-07-04,,0.002,1.113,2.5105,2.08,,3.36,,,4.6528
2005-07-05,,0.002,1.116,2.504,2.08,,3.27,,,4.7305
2005-07-06,,0.001,1.124,2.4892,2.08,,2.99,,,4.757
2005-07-07,,0.001,1.126,2.4757,2.11,,3.18,,,4.7495
2005-07-08,,0.001,1.123,2.4775,2.03,,3.22,,,4.7606
2005-07-09,,,,,,,3.22,,,
2005-07-10,,,,,,,3.22,,,
2005-07-11,,0.001,1.128,2.4921,1.97,,3.23,,,4.8757
2005-07-12,,0.001,1.133,2.4861,2.06,,3.23,,,4.6111
2005-07-13,,0.001,1.148,2.4671,2.08,,3.27,,,4.5961
2005-07-14,,0.001,1.157,2.4859,2.08,,3.32,,,4.7875
2005-07-15,,0.001,1.155,2.4924,2.08,,3.32,,,4.8432
2005-07-16,,,,,,,3.32,,,
2005-07-17,,,,,,,3.32,,,
2005-07-18,,,1.167,2.4994,2.08,,3.19,,,4.8269
2005-07-19,,0.001,1.1562,2.5012,2.08,,3.13,,,4.8683
2005-07-20,,0.001,1.158,2.4961,2.07,,3.25,,,4.617
2005-07-21,,0.001,1.175,2.4824,2.07,,3.27,,,4.8678
2005-07-22,,0.001,1.187,2.4771,2.07,,3.25,,,4.8918
2005-07-23,,,,,,,3.25,,,
2005-07-24,,,,,,,3.25,,,
2005-07-25,,0.001,1.23,2.4693,2.08,,3.28,,,4.923
2005-07-26,,0.001,1.215,2.4765,2.08,,3.25,,,4.9658
2005-07-27,,0.001,1.18,2.4783,2.08,,3.27,,,4.6299
2005-07-28,,0.001,1.171,2.4878,2.08,,3.27,,,4.6163
2005-07-29,,0.001,1.16,2.4783,2.11,,3.31,,,4.6204
2005-07-30,,,,,,,3.31,,,
2005-07-31,,,,,,,3.31,,,
2005-08-01,,0.001,1.155,,2.08,,3.3,,,4.6932
2005-08-02,,0.001,1.151,2.4632,2.08,,3.2,,,4.6163
2005-08-03,,0.001,1.14,2.4721,2.08,,3.35,,,4.6132
2005-08-04,,0.001,1.146,2.4701,2.09,,3.44,,,4.6476
2005-08-05,,0.001,1.164,2.4787,2.09,,3.49,,,4.4301
2005-08-06,,,,,,,3.49,,,
2005-08-07,,,,,,,3.49,,,
2005-08-08,,0.001,1.164,2.4784,2.07,,3.5,,,4.6742
2005-08-09,,0.001,1.163,2.48,1.63,,3.47,,,4.4294
2005-08-10,,0.001,1.152,2.4727,2.08,,3.48,,,4.6072
2005-08-11,,0.001,1.15,2.4771,2.08,,3.51,,,4.3544
2005-08-12,,0.001,1.144,2.4887,2.08,,3.55,,,4.3458
2005-08-13,,,,,,,3.55,,,
2005-08-14,,,,,,,3.55,,,
2005-08-15,,0.001,1.136,2.483,2.08,,3.61,,,4.3624
2005-08-16,,0.001,1.14,2.47,2.08,,3.46,,,4.3608
2005-08-17,,0.001,1.147,2.4695,2.08,,3.57,,,4.3631
2005-08-18,,0.001,1.14,2.4604,2.08,,3.5,,,4.5213
2005-08-19,,0.001,1.139,2.487,2.08,,3.54,,,4.6012
2005-08-20,,,,,,,3.54,,,
2005-08-21,,,,,,,3.54,,,
2005-08-22,,0.001,1.132,2.4705,2.08,,3.51,,,4.6969
2005-08-23,,0.001,1.13,2.4725,2.08,,3.49,,,4.7158
2005-08-24,,0.001,1.125,2.4631,2.08,,3.5,,,4.7359
2005-08-25,,0.001,1.124,2.4688,2.08,,3.55,,,4.7371
2005-08-26,,0.001,1.13,2.4702,2.08,,3.54,,,4.7047
2005-08-27,,,,,,,3.54,,,
2005-08-28,,,,,,,3.54,,,
2005-08-29,,0.001,1.13,2.474,2.08,,3.54,,,
2005-08-30,,0.001,1.123,2.4677,2.07,,3.52,,,4.7362
2005-08-31,,0.001,1.123,2.4817,2.09,,3.63,,,4.7577
2005-09-01,,0.001,1.1184,2.4898,2.08,,3.57,,,4.759
2005-09-02,,0.001,1.113,2.4604,2.09,,3.49,,,4.7255
2005-09-03,,,,,,,3.49,,,
2005-09-04,,,,,,,3.49,,,
2005-09-05,,0.001,1.12,,2.17,,3.49,,,4.4101
2005-09-06,,0.001,1.118,2.4623,2.18,,3.57,,,4.5167
2005-09-07,,0.001,1.116,2.7187,2.08,,3.48,,,4.6858
2005-09-08,,0.001,1.11,2.7285,2.08,,3.49,,,4.7255
2005-09-09,,0.001,1.11,2.7331,2.08,,3.49,,,4.6889
2005-09-10,,,,,,,3.49,,,
2005-09-11,,,,,,,3.49,,,
2005-09-12,,0.0,1.118,2.7307,2.08,,3.5,,,4.6311
2005-09-13,,0.001,1.108,2.7321,2.08,,3.45,,,4.4075
2005-09-14,,0.001,1.106,2.7248,2.08,,3.54,,,4.6553
2005-09-15,,0.001,1.107,2.7451,2.08,,3.67,,,4.5652
2005-09-16,,0.001,1.1,2.736,2.08,,3.62,,,4.6265
2005-09-17,,,,,,,3.62,,,
2005-09-18,,,,,,,3.62,,,
2005-09-19,,,1.115,2.7248,2.08,,3.62,,,4.3646
2005-09-20,,0.001,1.105,2.7377,2.08,,3.67,,,4.3533
2005-09-21,,0.001,1.115,2.7258,2.08,,3.72,,,4.5616
2005-09-22,,0.001,1.11,2.7481,2.08,,3.77,,,4.3498
2005-09-23,,,1.1057,2.7216,2.08,,3.76,,,4.3384
2005-09-24,,,,,,,3.76,,,
2005-09-25,,,,,,,3.76,,,
2005-09-26,,0.001,1.108,2.7242,2.08,,3.83,,,4.6174
2005-09-27,,0.001,1.102,2.7363,2.09,,3.73,,,4.4531
2005-09-28,,0.001,1.1,2.7368,2.09,,3.76,,,4.5925
2005-09-29,,0.001,1.1,2.735,2.1,,3.82,,,4.6768
2005-09-30,,0.004,1.11,2.729,2.15,,3.93,,,4.3942
2005-10-01,,,,,,,3.93,,,
2005-10-02,,,,,,,3.93,,,
2005-10-03,,0.002,,2.728,2.09,,3.87,,,4.5053
2005-10-04,,0.002,,2.7455,2.09,,3.75,,,4.3425
2005-10-05,,0.002,,2.7237,2.1,,3.75,,,4.3413
2005-10-06,,0.002,,2.7407,2.1,,3.76,,,4.4136
2005-10-07,,0.002,,2.7464,2.02,,3.73,,,4.3366
2005-10-08,,,1.12,,,,3.73,,,
2005-10-09,,,1.11,,,,3.73,,,
2005-10-10,,,1.108,,1.96,,3.73,,,4.3383
2005-10-11,,0.002,1.1047,2.7295,1.93,,3.72,,,4.3582
2005-10-12,,0.002,1.0942,2.7303,2.08,,3.36,,,4.5122
2005-10-13,,0.001,1.103,2.7335,2.08,,3.75,,,4.6114
2005-10-14,,0.001,1.1134,2.7391,2.08,,3.77,,,4.6476
2005-10-15,,,,,,,3.77,,,
2005-10-16,,,,,,,3.77,,,
2005-10-17,,0.001,1.11,2.7326,2.08,,3.82,,,4.3397
2005-10-18,,0.001,1.1148,2.9626,2.08,,3.71,,,4.3136
2005-10-19,,0.001,1.108,2.9752,2.08,,3.71,,,4.3262
2005-10-20,,0.001,1.108,2.9645,2.08,,3.77,,,4.3941
2005-10-21,,0.001,1.11,2.9767,2.08,,3.76,,,4.6052
2005-10-22,,,,,,,3.76,,,
2005-10-23,,,,,,,3.76,,,
2005-10-24,,0.001,1.107,2.9671,2.08,,3.76,,,4.35
2005-10-25,,0.001,1.105,2.9809,2.08,,3.74,,,4.3627
2005-10-26,,0.001,1.0826,2.9659,2.08,,3.75,,,4.6744
2005-10-27,,0.001,1.064,2.9751,2.08,,3.85,,,4.4052
2005-10-28,,0.001,1.069,2.9495,2.07,,3.9,,,4.347
2005-10-29,,,,,,,3.9,,,
2005-10-30,,,,,,,3.9,,,
2005-10-31,,0.0,1.057,2.9484,2.09,,4.02,,,4.3925
2005-11-01,,0.001,1.054,2.9624,2.07,,3.99,,,4.6484
2005-11-02,,0.001,1.056,2.9669,2.07,,3.99,,,4.3897
2005-11-03,,,1.06,2.9959,2.07,,4.01,,,4.3679
2005-11-04,,0.001,1.07,2.9905,2.09,,4.0,,,4.6262
2005-11-05,,,,,,,4.0,,,
2005-11-06,,,,,,,4.0,,,
2005-11-07,,0.001,1.066,2.9788,2.09,,3.99,,,4.6396
2005-11-08,,0.001,1.067,2.9835,1.87,,3.95,,,4.6332
2005-11-09,,0.001,1.077,2.9815,2.08,,4.02,,,4.6691
2005-11-10,,0.001,1.0667,2.9921,2.08,,3.98,,,4.6292
2005-11-11,,0.001,1.0672,,2.08,,3.98,,,4.3842
2005-11-12,,,,,,,3.98,,,
2005-11-13,,,,,,,3.98,,,
2005-11-14,,0.001,1.071,2.959,2.08,,4.03,,,4.3601
2005-11-15,,0.001,1.069,2.9907,2.08,,3.97,,,4.4418
2005-11-16,,0.001,1.067,2.9774,2.08,,3.96,,,4.3573
2005-11-17,,0.001,1.074,2.9664,2.08,,3.98,,,4.6478
2005-11-18,,0.001,1.11,2.9584,2.08,,4.0,,,4.5897
2005-11-19,,,,,,,4.0,,,
2005-11-20,,,,,,,4.0,,,
2005-11-21,,0.001,1.142,2.9621,2.11,,4.03,,,4.6324
2005-11-22,,0.001,1.1639,2.9536,2.16,,3.99,,,4.6695
2005-11-23,,,1.2,2.9714,2.19,,4.01,,,4.6938
2005-11-24,,0.001,1.24,2.9777,2.16,,4.01,,,4.3713
2005-11-25,,0.001,1.275,2.9763,2.11,,4.03,,,4.3651
2005-11-26,,,,,,,4.03,,,
2005-11-27,,,,,,,4.03,,,
2005-11-28,,0.001,1.304,2.9644,2.11,,4.01,,,4.5168
2005-11-29,,0.001,1.339,2.9614,2.09,,3.99,,,4.6555
2005-11-30,,0.001,1.3505,2.9633,2.06,,4.03,,,4.7196
2005-12-01,,0.001,1.441,2.9954,2.04,,4.03,,,4.3907
2005-12-02,,0.001,1.395,2.9802,1.8,,4.0,,,4.6729
2005-12-03,,,,,,,4.0,,,
2005-12-04,,,,,,,4.0,,,
2005-12-05,,0.001,1.48,2.958,1.85,,4.02,,,4.7202
2005-12-06,,0.001,1.45,3.2151,2.32,,3.97,,,4.7122
2005-12-07,,0.001,1.448,3.2106,2.32,,3.98,,,4.6848
2005-12-08,,0.001,1.5,3.2242,2.32,,4.09,,,4.6287
2005-12-09,,0.001,1.52,3.2115,2.32,,4.16,,,4.3694
2005-12-10,,,,,,,4.16,,,
2005-12-11,,,,,,,4.16,,,
2005-12-12,,0.001,1.54,3.2095,2.32,,4.24,,,4.3793
2005-12-13,,0.001,1.517,3.2179,2.32,,4.23,,,4.5192
2005-12-14,,0.001,1.51,3.2032,2.32,,4.26,,,4.6762
2005-12-15,,0.001,1.505,3.2271,2.32,,4.29,,,4.697
2005-12-16,,0.001,1.526,3.2292,2.33,,4.25,,,4.7221
2005-12-17,,,,,,,4.25,,,
2005-12-18,,,,,,,4.25,,,
2005-12-19,,0.002,1.49,3.2434,2.33,,4.25,,,4.6328
2005-12-20,,0.001,1.47,3.2074,2.33,,4.3,,,4.5633
2005-12-21,,0.001,1.45,3.2201,2.34,,4.08,,,4.7216
2005-12-22,,0.001,1.43,3.2358,2.4,,4.25,,,4.7475
2005-12-23,,,1.42,3.229,2.35,,4.21,,,4.6492
2005-12-24,,,,,,,4.21,,,
2005-12-25,,,,,,,4.21,,,
2005-12-26,,0.001,1.41,,,,4.21,,,
2005-12-27,,0.003,1.395,,2.35,,4.26,,,
2005-12-28,,0.001,1.39,3.2083,2.35,,4.19,,,4.7438
2005-12-29,,0.002,1.41,3.1847,2.34,,4.18,,,4.7683
2005-12-30,,0.004,1.389,3.1705,2.42,,4.09,,,4.7627
2005-12-31,,,1.41,,,,4.09,,,
2006-01-01,,,,,,,4.09,,,
2006-01-02,,,,,2.35,,4.09,,,
2006-01-03,,,,3.2024,2.34,,4.34,,,4.6893
2006-01-04,,0.002,1.39,3.2034,2.34,,4.22,,,4.6817
2006-01-05,,0.002,1.393,3.2091,2.34,,4.24,,,4.6837
2006-01-06,,0.002,1.385,3.2107,2.34,,4.22,,,4.3887
2006-01-07,,,,,,,4.22,,,
2006-01-08,,,,,,,4.22,,,
2006-01-09,,,1.385,3.1932,2.34,,4.25,,,4.4181
2006-01-10,,0.002,1.37,3.207,2.34,,4.24,,,4.5658
2006-01-11,,0.001,1.3758,3.2161,2.34,,4.24,,,4.4543
2006-01-12,,0.001,1.37,3.221,2.32,,4.28,,,4.552
2006-01-13,,0.001,1.371,3.2116,2.21,,4.3,,,4.3829
2006-01-14,,,,,,,4.3,,,
2006-01-15,,,,,,,4.3,,,
2006-01-16,,0.002,1.367,3.2269,2.31,,4.3,,,4.373
2006-01-17,,0.001,1.363,3.2222,2.3,,4.32,,,4.3628
2006-01-18,,0.001,1.3605,3.2252,2.33,,4.24,,,4.3596
2006-01-19,,0.001,1.3718,3.2238,2.33,,4.23,,,4.3641
2006-01-20,,0.001,1.455,3.2061,2.33,,4.24,,,4.4132
2006-01-21,,,,,,,4.24,,,
2006-01-22,,,,,,,4.24,,,
2006-01-23,,0.001,1.5076,3.2032,2.33,,4.26,,,4.364
2006-01-24,,0.001,1.77,3.4496,2.33,,4.28,,,4.3651
2006-01-25,,0.001,2.25,3.4505,2.33,,4.36,,,4.3832
2006-01-26,,0.001,2.895,3.4863,2.33,,4.37,,,4.4811
2006-01-27,,0.001,2.2,3.4729,2.33,,4.42,,,4.5238
2006-01-28,,,2.2,,,,4.42,,,
2006-01-29,,,,,,,4.42,,,
2006-01-30,,0.001,,3.4767,2.33,,4.48,,,4.6338
2006-01-31,,0.001,,3.4757,2.34,,4.47,,,4.7004
2006-02-01,,0.001,,3.4595,2.33,,4.47,,,4.4088
2006-02-02,,0.001,,3.4562,2.34,,4.48,,,4.3775
2006-02-03,,0.001,,3.4547,2.4,,4.51,,,4.3738
2006-02-04,,,,,,,4.51,,,
2006-02-05,,,1.352,,,,4.51,,,
2006-02-06,,0.001,1.344,3.4444,2.38,,4.51,,,4.5173
2006-02-07,,0.001,1.3414,3.45,2.34,,4.47,,,4.3694
2006-02-08,,0.002,1.337,3.4375,2.34,,4.48,,,4.5514
